TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19951015,19951021,25.695,24.267,1.134,27.008,2.37,180.841,416.714,4.111,98.712,8.335,1.06
19951022,19951028,25.429,24.162,1.154,26.594,2.056,163.749,418.75,3.527,98.658,7.146,0.896
19951029,19951104,25.407,23.934,1.009,26.761,2.434,165.45,418.247,3.247,98.685,9.904,0.874
19951105,19951111,25.51,24.355,1.001,26.572,1.857,164.246,420.038,3.067,98.684,9.726,1.005
19951112,19951118,25.281,24.061,1.083,26.403,2.261,158.141,420.57,3.037,98.659,10.166,0.996
19951119,19951125,25.541,24.258,1.074,26.721,2.044,143.597,420.715,3.109,98.567,11.036,1.047
19951126,19951202,26.406,25.004,1.234,27.696,2.299,184.383,418.351,4.569,98.575,4.557,1.318
19951203,19951209,25.118,24.176,0.936,25.985,1.437,141.792,421.368,2.235,98.559,11.59,0.84
19951210,19951216,25.944,24.531,1.297,27.244,2.304,177.997,417.99,4.242,98.572,8.899,1.216
19951217,19951223,25.14,24.035,1.13,26.156,1.88,152.407,419.16,2.849,98.806,11.98,0.803
19951224,19951231,25.23,24.181,0.987,26.15,1.946,155.284,418.102,3.188,98.829,9.118,0.92
19960101,19960107,25.315,24.122,0.978,26.324,2.082,170.074,417.746,3.359,98.713,12.151,1.121
19960108,19960114,25.126,24.068,0.959,26.021,1.774,151.512,416.864,2.664,98.715,9.652,0.889
19960115,19960121,26.554,25.22,1.11,27.682,2.207,179.448,417.699,5.443,98.443,4.893,1.394
19960122,19960128,25.381,24.017,0.878,26.609,1.955,161.691,417.365,3.557,98.519,7.925,0.968
19960129,19960204,24.618,23.66,0.97,25.499,1.988,156.119,416.667,2.981,98.723,9.282,1.258
19960205,19960211,25.212,23.973,1.107,26.351,2.125,170.835,418.712,3.174,98.658,10.223,1.08
19960212,19960218,25.007,23.953,1.206,25.977,1.967,153.86,419.381,3.148,98.78,10.336,0.873
19960219,19960225,26.174,24.779,1.39,27.457,2.331,185.598,418.014,4.559,98.596,6.824,1.27
19960226,19960303,25.511,24.383,1.199,26.549,2.283,165.993,420.729,3.597,98.679,9.876,0.93
19960304,19960310,25.57,24.527,0.974,26.531,1.958,145.286,423.563,3.121,98.717,14.565,0.841
19960311,19960317,26.045,24.801,0.984,27.189,2.034,159.314,423.288,3.729,98.6,8.216,1.095
19960318,19960324,25.458,24.334,0.913,26.543,2.061,158.464,420.968,3.31,98.682,9.339,0.763
19960325,19960331,25.544,24.505,1.118,26.513,2.151,151.034,419.839,3.112,98.672,10.489,0.942
19960401,19960407,25.431,24.358,1.021,26.419,1.977,146.03,421.907,2.948,98.662,8.57,0.898
19960408,19960414,25.802,24.71,1.097,26.805,2.133,148.331,422.0,3.605,98.698,9.265,0.963
19960415,19960421,25.034,23.95,0.929,26.031,1.851,145.896,418.086,3.55,98.782,6.061,1.274
19960422,19960428,25.367,24.295,1.073,26.354,1.924,141.097,416.397,2.837,98.781,11.183,0.992
19960429,19960505,24.819,23.92,1.031,25.646,1.754,131.264,418.602,2.422,98.893,8.466,1.0
19960506,19960512,25.082,24.067,0.981,26.016,1.811,123.168,421.234,2.235,98.846,15.005,0.838
19960513,19960519,25.597,24.443,1.208,26.659,2.222,137.109,420.636,3.15,98.833,7.997,0.848
19960520,19960526,25.557,24.211,1.214,26.797,2.52,143.89,418.617,3.316,98.912,9.518,0.76
19960527,19960602,24.327,23.49,0.877,25.097,1.613,104.064,418.531,1.797,98.992,11.42,0.96
19960603,19960609,23.829,22.942,1.052,24.646,1.95,119.855,409.893,3.591,99.215,4.409,1.529
19960610,19960616,24.69,23.769,1.057,25.591,1.754,121.531,417.731,2.084,98.917,8.574,0.74
19960617,19960623,24.65,23.682,0.9,25.618,1.807,123.52,420.693,2.16,98.925,7.249,0.675
19960624,19960630,23.197,22.416,1.136,23.978,1.689,103.252,412.577,2.322,99.04,7.238,1.218
19960701,19960707,23.795,22.329,1.518,25.262,2.657,147.769,403.426,3.463,99.148,3.674,0.799
19960708,19960714,24.783,23.572,1.438,25.994,2.483,147.521,405.884,3.673,99.026,4.127,1.062
19960715,19960721,24.08,23.235,1.177,24.925,1.993,124.0,414.751,1.989,99.146,12.434,0.867
19960722,19960728,24.699,23.509,1.248,25.889,2.541,138.996,411.22,2.98,99.052,7.431,0.822
19960729,19960804,24.668,23.549,1.168,25.788,2.374,140.738,414.986,2.73,99.127,8.784,0.879
19960805,19960811,24.983,23.856,1.251,26.111,2.153,150.663,415.322,2.851,98.974,6.672,0.789
19960812,19960818,25.065,23.718,1.151,26.412,2.344,163.633,409.742,3.412,99.048,6.344,0.944
19960819,19960825,25.215,23.973,1.2,26.414,2.444,167.441,413.138,3.446,98.889,4.551,0.828
19960826,19960901,25.387,24.048,1.098,26.62,2.418,156.701,416.001,3.316,98.814,9.146,0.91
19960902,19960908,25.539,24.209,1.203,26.763,2.619,162.806,418.263,3.354,98.641,5.642,0.927
19960909,19960915,24.923,23.646,1.107,26.098,2.448,163.071,416.052,3.289,98.855,6.945,1.086
19960916,19960922,24.946,23.624,1.067,26.162,2.268,161.344,418.359,2.591,98.902,8.602,0.828
19960923,19960929,24.834,23.52,1.008,26.042,2.006,145.412,417.183,2.485,98.882,11.629,0.919
19960930,19961006,25.057,23.795,1.041,26.218,2.119,163.156,419.075,2.933,98.778,8.702,0.933
19961007,19961013,24.977,23.695,0.836,26.156,2.159,158.111,419.114,2.563,98.612,10.153,0.902
19961014,19961020,25.425,24.167,1.233,26.583,2.132,171.528,418.298,3.335,98.723,7.874,1.108
19961021,19961027,25.193,23.833,0.855,26.444,2.243,173.196,420.298,2.789,98.702,10.959,0.72
19961028,19961103,25.679,24.244,1.242,27.0,2.553,181.185,417.299,3.71,98.583,7.241,0.933
19961104,19961110,25.363,24.063,1.031,26.559,2.019,171.548,418.469,3.313,98.523,8.679,0.788
19961111,19961117,26.084,24.698,1.195,27.36,2.356,187.038,420.452,4.074,98.515,7.453,1.285
19961118,19961124,25.292,24.111,0.704,26.377,1.66,153.024,417.291,2.623,98.514,10.128,1.046
19961125,19961201,25.483,24.118,1.273,26.739,2.137,155.441,418.61,3.326,98.624,9.86,0.892
19961202,19961208,24.719,23.625,0.841,25.725,1.765,149.933,417.196,2.552,98.6,12.487,0.95
19961209,19961215,24.844,23.733,1.023,25.865,1.833,147.143,416.68,2.946,98.738,10.401,0.976
19961216,19961222,26.04,24.595,1.224,27.369,2.762,198.372,416.711,4.745,98.674,4.341,1.036
19961223,19961231,26.307,24.995,1.238,27.454,2.198,182.56,417.679,4.587,98.526,7.567,1.342
19970101,19970107,26.771,25.37,1.066,27.956,2.45,183.884,417.473,5.079,98.509,3.485,1.367
19970108,19970114,25.382,24.166,0.824,26.411,1.831,153.667,417.984,2.99,98.682,11.523,0.973
19970115,19970121,26.016,24.637,1.32,27.184,2.411,174.793,415.088,5.067,98.636,4.281,1.31
19970122,19970128,26.014,24.417,1.021,27.468,2.393,188.301,416.386,4.412,98.62,9.144,1.088
19970129,19970204,27.548,25.707,1.587,29.242,2.928,219.713,409.268,8.583,98.427,4.665,1.893
19970205,19970211,24.405,23.474,0.993,25.262,1.63,135.807,417.347,2.173,98.776,14.86,0.856
19970212,19970218,24.754,23.764,0.923,25.665,1.772,142.174,418.273,2.39,98.754,10.634,0.95
19970219,19970225,24.387,23.489,1.024,25.213,1.55,115.668,422.663,2.045,98.78,14.469,0.886
19970226,19970304,25.815,24.308,1.239,27.202,2.398,168.481,415.921,5.274,98.642,3.053,1.46
19970305,19970311,25.037,23.922,0.88,26.063,1.555,136.488,418.658,3.165,98.697,5.392,0.942
19970312,19970318,25.165,23.99,0.897,26.246,1.954,149.678,423.517,2.756,98.717,8.938,0.986
19970319,19970325,26.534,25.041,1.305,27.986,2.171,171.86,420.505,5.161,98.605,5.364,1.261
19970326,19970401,26.245,24.628,1.277,27.753,2.602,175.884,416.08,5.116,98.702,5.286,1.435
19970402,19970408,25.58,24.336,1.143,26.724,2.102,154.223,412.719,4.045,98.804,5.905,1.181
19970409,19970415,24.779,23.749,1.099,25.726,1.925,127.37,420.684,2.408,98.781,9.383,0.944
19970416,19970422,25.638,24.343,1.383,26.83,2.331,161.14,420.529,3.742,98.747,9.83,1.059
19970423,19970429,25.756,24.365,1.074,27.035,1.862,140.237,418.354,3.579,98.796,8.95,1.183
19970430,19970506,24.76,23.767,0.961,25.673,1.647,127.39,420.788,2.367,98.927,15.669,1.023
19970507,19970513,24.163,23.346,0.827,24.914,1.466,119.122,418.641,1.761,98.998,12.911,0.938
19970514,19970520,24.847,23.755,1.024,25.852,1.937,132.443,417.48,2.404,98.803,10.337,0.794
19970521,19970527,24.794,23.635,1.021,25.86,1.828,127.304,417.51,2.963,98.878,6.211,1.15
19970528,19970603,24.95,23.779,1.003,26.028,1.819,128.621,419.322,2.783,98.898,7.566,0.703
19970604,19970610,25.248,24.066,0.989,26.335,1.913,125.916,418.861,2.857,98.715,9.258,0.915
19970611,19970617,25.028,23.749,1.101,26.291,2.22,150.791,416.88,3.075,98.863,7.272,0.724
19970618,19970624,25.236,23.81,1.306,26.663,2.352,155.182,414.705,3.574,98.824,5.664,0.859
19970625,19970701,24.999,23.471,0.957,26.527,2.117,147.414,415.154,3.149,98.86,8.852,0.836
19970702,19970708,24.758,23.455,1.179,26.06,2.051,143.478,412.235,2.938,98.939,6.061,0.79
19970709,19970715,24.974,23.559,1.331,26.388,2.221,119.869,413.667,3.15,99.023,1.963,0.776
19970716,19970722,24.963,23.52,1.066,26.406,2.359,150.21,411.383,3.15,99.082,6.238,0.858
19970723,19970729,25.068,23.518,1.333,26.619,2.639,147.85,416.881,3.09,99.061,5.826,0.732
19970730,19970805,25.028,23.759,1.099,26.296,2.307,148.718,415.707,2.866,99.067,10.117,0.767
19970806,19970812,22.746,21.85,0.914,23.643,1.799,127.213,402.764,2.287,99.297,5.388,1.548
19970813,19970819,25.152,23.564,1.207,26.739,2.251,148.572,416.095,3.169,98.946,3.9,0.798
19970820,19970826,25.711,24.045,1.153,27.299,2.597,162.908,416.437,3.656,98.976,5.774,0.849
19970827,19970902,25.347,23.967,1.151,26.617,2.579,166.436,417.381,3.147,98.877,7.309,0.795
19970903,19970909,26.256,24.621,1.37,27.76,3.05,198.631,418.851,4.277,98.622,2.949,0.885
19970910,19970916,25.491,24.005,0.861,26.858,2.237,181.243,418.874,3.125,98.781,9.42,0.853
19970917,19970923,26.582,24.884,1.373,28.145,2.929,200.003,418.814,4.751,98.671,4.391,1.071
19970924,19970930,25.6,24.304,1.108,26.792,2.271,178.975,418.754,3.15,98.935,7.563,0.919
19971001,19971007,26.109,24.433,1.086,27.651,2.653,194.386,419.04,4.13,98.749,4.83,0.891
19971008,19971014,26.647,24.934,1.143,28.223,2.628,195.09,422.085,4.545,98.568,5.697,0.893
19971015,19971021,26.701,24.971,0.827,28.294,2.695,199.619,424.282,4.608,98.633,7.351,1.048
19971022,19971028,26.115,24.698,0.853,27.419,2.295,184.656,421.855,3.988,98.574,5.337,0.847
19971029,19971104,25.568,24.478,0.707,26.571,1.923,159.71,424.86,2.519,98.744,7.19,0.681
19971105,19971111,26.196,24.762,1.041,27.515,2.407,182.911,423.894,3.977,98.828,3.724,1.027
19971112,19971118,26.444,24.994,1.133,27.778,2.179,166.315,419.15,4.385,98.574,5.777,1.395
19971119,19971125,25.477,24.291,0.791,26.568,1.828,141.075,425.16,2.455,98.519,13.128,0.752
19971126,19971202,26.086,24.804,0.966,27.266,1.841,174.572,422.672,3.804,98.43,7.815,1.236
19971203,19971209,25.55,24.183,0.858,26.809,2.186,167.817,424.196,3.362,98.677,8.857,1.039
19971210,19971216,26.244,24.757,1.124,27.613,2.26,173.329,423.443,4.378,98.66,6.654,1.244
19971217,19971223,25.81,24.437,0.945,27.072,2.125,159.93,423.725,3.331,98.775,10.878,0.723
19971224,19971231,25.596,24.606,0.952,26.456,1.774,146.812,423.051,2.847,98.673,10.039,0.862
19980101,19980107,25.773,24.434,0.986,26.906,2.17,166.474,421.641,3.857,98.631,5.67,0.972
19980108,19980114,26.223,24.873,0.899,27.365,2.203,167.957,425.905,3.76,98.655,8.459,0.978
19980115,19980121,25.986,24.993,0.943,26.826,1.776,135.453,427.469,2.874,98.585,7.666,0.789
19980122,19980128,26.506,25.142,1.008,27.75,2.006,177.442,427.002,3.787,98.6,7.043,0.966
19980129,19980204,27.238,25.794,1.228,28.566,2.405,189.541,430.567,4.709,98.664,8.359,0.975
19980205,19980211,26.767,25.562,0.864,27.875,1.858,157.561,431.181,3.501,98.768,10.68,0.939
19980212,19980218,26.005,24.75,0.893,27.159,1.829,156.955,425.722,3.226,98.808,8.631,0.953
19980219,19980225,26.291,25.095,0.89,27.392,1.76,148.22,429.454,3.178,98.619,12.459,0.945
19980226,19980304,26.283,25.043,1.011,27.423,1.87,148.659,430.021,3.317,98.621,12.792,0.877
19980305,19980311,26.209,25.015,0.85,27.306,1.886,147.264,428.145,3.257,98.627,11.883,0.854
19980312,19980318,25.853,24.785,0.878,26.836,1.55,131.972,428.286,2.669,98.657,15.852,0.908
19980319,19980325,26.648,25.317,1.119,27.937,2.247,170.761,430.921,4.137,98.689,9.318,0.928
19980326,19980401,26.637,25.516,1.136,27.681,1.886,147.293,428.733,3.647,98.627,17.043,0.88
19980402,19980408,26.098,25.15,0.987,26.971,1.734,132.591,429.902,3.144,98.778,10.421,1.051
19980409,19980415,26.39,25.293,1.241,27.399,1.92,138.466,429.125,3.265,98.668,13.416,0.927
19980416,19980422,26.199,25.191,1.021,27.125,1.76,132.068,429.923,3.277,98.686,12.797,0.936
19980423,19980429,26.973,25.571,1.145,28.262,2.326,156.023,427.417,4.277,98.647,8.769,0.869
19980430,19980506,25.554,24.67,0.807,26.367,1.624,111.987,427.458,2.455,98.776,12.683,1.058
19980507,19980513,25.327,24.366,0.983,26.211,1.839,117.207,425.224,2.145,98.944,11.544,0.916
19980514,19980520,24.793,23.546,1.074,25.94,2.097,150.468,413.588,4.94,99.038,4.746,1.642
19980521,19980527,25.737,24.445,1.004,26.926,2.394,129.96,424.369,3.23,98.897,6.79,0.878
19980528,19980603,24.956,24.114,0.852,25.731,1.763,121.931,423.111,2.707,99.075,8.198,1.377
19980604,19980610,25.062,23.995,0.942,26.044,2.314,135.851,419.87,2.822,99.032,7.048,0.907
19980611,19980617,24.706,23.767,1.086,25.63,1.989,126.289,417.39,2.524,99.042,6.674,0.992
19980618,19980624,24.891,23.656,0.92,26.126,1.974,129.303,418.324,2.455,98.962,7.838,0.855
19980625,19980701,23.95,22.798,1.098,25.102,1.954,120.606,413.205,2.994,99.19,6.557,1.218
19980702,19980708,24.995,23.542,1.126,26.449,2.36,146.804,414.479,3.082,98.969,6.212,0.864
19980709,19980715,24.296,22.981,0.936,25.61,2.214,135.686,410.711,2.626,99.162,8.996,0.909
19980716,19980722,24.814,23.518,0.981,26.111,2.245,134.033,417.017,2.464,98.97,6.655,0.693
19980723,19980729,25.107,23.668,1.421,26.547,2.473,155.068,415.899,3.133,98.962,4.565,0.8
19980730,19980805,25.462,23.96,1.117,26.964,2.419,148.015,417.773,3.164,98.969,6.116,0.879
19980806,19980812,25.657,24.228,1.171,27.087,2.415,152.298,416.654,3.247,98.903,4.82,0.872
19980813,19980819,25.742,24.145,1.143,27.338,2.759,173.964,416.638,3.678,98.847,2.935,0.802
19980820,19980826,26.143,24.51,1.154,27.718,2.633,177.866,417.415,3.971,98.741,5.319,0.797
19980827,19980902,25.216,24.139,1.061,26.206,2.14,139.927,419.591,2.894,98.963,6.505,1.009
19980903,19980909,25.515,24.095,0.893,26.822,2.582,183.638,417.27,3.367,98.794,5.865,0.839
19980910,19980916,25.737,24.4,1.29,26.966,2.651,180.848,416.784,3.611,98.852,5.673,0.941
19980917,19980923,25.084,23.79,0.978,26.275,2.463,166.986,413.856,3.576,98.888,5.393,1.289
19980924,19980930,26.194,24.969,1.07,27.322,2.467,188.835,417.707,4.028,98.757,6.807,1.051
19981001,19981007,25.912,24.664,0.945,27.06,2.327,184.748,417.963,3.649,98.711,5.232,0.796
19981008,19981014,26.523,25.076,1.028,27.855,2.573,192.252,418.771,4.547,98.727,6.563,1.035
19981015,19981021,25.63,24.6,0.817,26.579,1.749,154.01,421.785,3.014,98.751,7.733,0.982
19981022,19981028,26.099,24.811,0.819,27.283,1.86,173.279,421.609,3.403,98.762,7.433,0.837
19981029,19981104,24.925,24.015,0.667,25.763,1.609,135.608,420.836,2.1,98.655,13.604,0.774
19981105,19981111,25.497,24.372,0.938,26.531,1.877,151.677,418.998,2.903,98.706,7.885,0.909
19981112,19981118,25.769,24.352,0.898,27.073,1.985,176.4,419.722,3.736,98.589,6.865,0.899
19981119,19981125,25.553,24.494,0.885,26.528,1.729,144.489,419.813,3.074,98.547,7.153,1.196
19981126,19981202,26.081,24.735,1.031,27.319,2.181,170.546,418.905,4.247,98.406,8.269,1.436
19981203,19981209,26.252,25.043,1.146,27.365,2.243,162.94,419.983,4.031,98.536,7.53,1.085
19981210,19981216,25.57,24.541,1.291,26.518,1.862,147.299,418.674,3.033,98.733,12.245,0.884
19981217,19981223,25.224,24.12,0.86,26.24,2.04,159.64,418.349,3.254,98.587,10.932,1.385
19981224,19981231,25.831,24.28,1.284,27.184,2.714,187.806,415.11,4.787,98.664,4.195,1.27
19990101,19990107,25.912,24.49,0.832,27.115,2.262,172.273,417.966,3.997,98.527,7.241,1.251
19990108,19990114,25.035,23.905,0.75,25.991,2.008,145.799,416.154,2.694,98.627,10.211,1.008
19990115,19990121,24.678,23.719,0.983,25.49,1.847,149.698,418.124,2.544,98.748,9.781,0.738
19990122,19990128,24.73,23.745,0.978,25.617,1.85,144.921,418.816,2.439,98.653,10.891,0.937
19990129,19990204,24.883,23.842,0.871,25.841,1.961,155.056,418.487,2.546,98.635,11.473,0.934
19990205,19990211,24.841,23.818,0.859,25.783,1.884,150.947,418.301,2.496,98.787,12.132,0.818
19990212,19990218,25.2,24.135,0.892,26.179,2.109,164.926,419.388,3.248,98.742,10.161,0.878
19990219,19990225,24.947,23.856,1.041,25.951,2.002,166.043,418.097,3.077,98.757,8.582,0.881
19990226,19990304,25.496,24.32,1.107,26.579,2.243,168.661,417.873,3.634,98.565,9.977,1.288
19990305,19990311,26.313,24.88,1.064,27.63,2.548,202.883,414.881,5.405,98.482,5.866,1.42
19990312,19990318,25.183,23.868,1.014,26.394,2.09,164.466,417.825,3.305,98.652,8.553,0.911
19990319,19990325,25.63,24.17,0.912,27.043,2.482,167.216,418.82,3.876,98.635,8.391,1.105
19990326,19990401,25.493,24.284,1.047,26.616,2.044,153.366,420.543,3.581,98.731,9.514,1.077
19990402,19990408,24.821,23.997,0.904,25.578,1.586,123.855,419.572,2.406,98.797,11.753,0.922
19990409,19990415,24.85,23.857,0.809,25.764,1.595,124.95,419.4,2.318,98.843,16.1,0.838
19990416,19990422,23.242,22.337,0.944,24.075,1.749,113.057,413.38,2.292,99.034,10.517,1.158
19990423,19990429,24.766,23.648,0.872,25.794,1.976,151.066,419.323,2.634,98.853,11.777,0.785
19990430,19990506,24.663,23.735,0.875,25.517,1.93,128.709,418.333,2.336,98.866,8.709,0.851
19990507,19990513,24.66,23.551,0.857,25.679,1.919,122.991,418.09,2.556,98.9,9.882,0.907
19990514,19990520,24.071,23.132,0.765,24.936,1.472,115.521,416.415,1.819,98.979,9.872,0.946
19990521,19990527,24.23,23.118,0.791,25.254,1.962,112.387,419.192,2.209,98.926,6.291,0.859
19990528,19990603,24.298,23.38,0.851,25.143,1.695,108.209,416.811,2.135,99.002,7.019,0.901
19990604,19990610,24.337,23.3,0.848,25.29,1.799,125.427,416.754,2.194,98.978,7.201,0.955
19990611,19990617,24.636,23.376,0.871,25.873,1.797,128.33,416.851,2.273,98.945,6.929,0.887
19990618,19990624,24.465,23.386,0.873,25.544,1.943,124.035,416.199,2.128,98.869,8.212,0.73
19990625,19990701,24.464,23.124,0.715,25.803,1.919,136.062,414.08,2.408,98.914,7.989,0.73
19990702,19990708,23.221,22.163,1.046,24.279,2.03,125.207,405.621,2.962,99.147,4.208,1.307
19990709,19990715,24.137,22.722,1.54,25.552,2.46,154.02,404.768,3.186,99.103,3.783,0.767
19990716,19990722,24.163,22.915,0.943,25.411,2.316,150.105,411.378,2.651,99.115,4.168,0.706
19990723,19990729,24.093,22.906,0.99,25.281,2.013,126.916,416.265,2.187,99.071,5.481,0.895
19990730,19990805,24.923,23.391,1.341,26.456,2.678,161.693,407.718,3.599,99.028,2.011,1.063
19990806,19990812,24.276,23.197,0.902,25.356,1.937,120.982,415.352,1.954,98.987,6.428,0.981
19990813,19990819,22.915,21.611,1.403,24.219,2.397,182.232,394.534,3.668,99.198,3.516,1.334
19990820,19990826,25.599,23.979,1.399,27.173,3.121,186.723,410.603,4.167,98.962,2.631,0.747
19990827,19990902,25.688,24.11,1.048,27.14,2.851,175.316,414.589,3.642,98.874,3.943,0.7
19990903,19990909,26.312,24.611,1.324,27.876,2.932,198.811,413.101,4.369,98.721,4.391,1.122
19990910,19990916,25.442,24.187,1.052,26.597,2.108,161.296,414.113,3.234,98.646,7.185,0.944
19990917,19990923,25.195,23.808,1.021,26.471,2.319,171.463,413.462,3.23,98.913,5.547,0.96
19990924,19990930,25.298,24.025,1.09,26.47,2.422,179.44,415.35,3.593,98.764,5.614,0.964
19991001,19991007,25.258,23.698,1.055,26.693,2.337,191.381,408.079,4.142,98.913,6.071,1.179
19991008,19991014,25.149,23.587,0.858,26.585,2.384,177.616,414.335,3.495,98.844,6.64,0.834
19991015,19991021,25.835,24.351,1.087,27.2,2.401,187.478,416.848,3.72,98.736,5.605,0.954
19991022,19991028,25.915,24.542,1.007,27.178,2.277,178.525,419.061,3.816,98.655,5.011,1.022
19991029,19991104,26.094,24.679,1.172,27.397,2.046,170.865,417.077,4.123,98.575,7.32,1.122
19991105,19991111,24.716,23.545,1.214,25.794,1.968,143.629,420.051,3.278,98.666,7.705,1.334
19991112,19991118,26.166,24.635,1.362,27.574,2.591,185.738,417.321,4.857,98.652,2.345,0.82
19991119,19991125,25.634,24.229,1.127,26.926,2.186,176.741,418.26,3.808,98.477,8.367,1.071
19991126,19991202,24.839,23.79,0.815,25.804,1.885,137.737,419.384,2.656,98.596,6.736,0.88
19991203,19991209,25.665,24.335,1.064,26.889,2.148,158.614,419.514,3.589,98.588,9.183,1.236
19991210,19991216,25.381,24.08,0.969,26.578,1.663,149.298,420.688,2.929,98.592,10.723,0.949
19991217,19991223,25.285,24.074,0.979,26.399,2.047,148.403,421.063,3.194,98.554,8.99,1.039
19991224,19991231,26.855,25.283,1.4,28.221,2.658,197.95,412.96,6.921,98.577,4.738,1.395
20000101,20000107,27.113,25.434,1.322,28.534,2.491,191.212,413.945,6.729,98.408,2.978,1.298
20000108,20000114,25.346,24.248,1.011,26.275,1.946,149.351,417.427,3.387,98.501,9.249,1.13
20000115,20000121,25.374,24.072,0.912,26.476,2.037,175.965,412.99,4.352,98.681,7.105,1.533
20000122,20000128,25.443,24.007,1.069,26.735,1.921,171.902,417.506,3.568,98.668,12.034,1.137
20000129,20000204,25.208,23.947,0.945,26.369,2.012,165.606,415.209,3.528,98.821,7.753,1.37
20000205,20000211,26.097,24.424,1.128,27.637,2.645,191.11,414.031,5.318,98.778,5.504,1.26
20000212,20000218,25.962,24.466,1.037,27.339,2.384,204.66,406.497,6.161,98.712,5.455,1.529
20000219,20000225,24.814,23.525,0.984,25.999,1.871,154.849,414.524,2.932,98.723,11.459,0.91
20000226,20000303,25.186,23.939,1.035,26.334,2.191,159.579,419.502,3.163,98.733,8.62,1.013
20000304,20000310,25.265,23.941,1.09,26.483,2.159,158.511,418.371,3.52,98.737,7.871,1.026
