TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190416,20190422,26.276,1.0,24.924,1.16,1.0,27.52,2.236,1.0,26.26,24.858,0.881,27.549,2.118,26.276,1.0,24.924,1.16,1.0,27.52,2.236,1.0,416.663,176.106,1.0,154.931,176.106,1.0,-9999,-9999,423.853,423.853,0.0,487.453,1.0,486.806,487.453,1.0,3.602,1.0,3.65,3.602,1.0,98.762,98.774,1.0,8.676,8.676,0.0,1.0,1.187,0.943452,0.16164353730620154,0.9340277777777778,111.52736472222222,1.0,347.81741319444444,1.0,447.858,1.0,25.586,1.0,-9999,-9999,65.555,-9999,-9999,1.26621,16.4791,-9999,-9999,0.516632,-9999,-9999,23.0,25.0,23.0,25.0,-2.2387,0.943452,0.359165,0.434772,-2.1413,0.943452,0.349479,0.426806,-2.05573,0.945015,0.0424175,-2.39996,-2.3187,-2.2387,-2.16127,-1.94046,-1.82869,-1.50583,0.949405,0.946429,0.943452,0.946429,0.943452,0.943452,0.943452,6.80536,2.88548,0.993789,0.492813,1.03347,-10.403,9.67635,0.897143,0.485835,0.546631,7.03089,2.88391,0.993789,0.474356,1.0248,-10.4302,9.73388,0.897143,0.477126,0.538906,6.467,6.60791,6.75612,6.98772,7.91921,8.42472,8.66403,1.0,1.0,1.0,1.0,1.0,0.993789,0.993789,-11.1762,-10.7884,-10.7137,-10.4302,-10.3352,-10.2873,-10.2672,0.897143,0.891429,0.897143,0.897143,0.902857,0.897143,0.897143,9.02279,-9999,8.46246,0.126808,6.76525,6.76525,7.49656,8.81513,8.96432,9.02279,9.03229,10.3999,-9999,10.1527,0.0960744,8.9317,8.9317,9.34933,10.3199,10.5368,10.5381,10.793,6.40786,6.85129,5.8046,0.284006,3.43148,4.19745,4.66495,5.64792,6.63088,6.853,7.88176,7.0626,7.50401,7.55061,0.211654,6.19092,6.57732,6.81807,7.33508,7.81983,8.17652,8.3396,-9999,-9999
20190423,20190429,26.303,1.0,24.997,1.149,1.0,27.506,2.523,1.0,26.32,25.016,0.811,27.52,2.156,26.303,1.0,24.997,1.149,1.0,27.506,2.523,1.0,409.542,181.76,1.0,152.206,181.76,1.0,-9999,-9999,423.104,423.104,0.0,488.759,1.0,486.309,488.759,1.0,3.866,1.0,3.804,3.866,1.0,98.825,98.834,0.997024,10.351,10.351,0.0,1.042,1.32,0.901786,0.19427059375866593,0.8854166666666666,123.24031979166666,1.0,375.62076041666666,1.0,444.069,1.0,25.632,1.0,-9999,-9999,73.1998,-9999,-9999,1.3137,17.231,-9999,-9999,0.57546,-9999,-9999,23.0,25.0,23.0,25.0,-3.52136,0.964286,0.453507,0.719957,-3.49098,0.964286,0.42626,0.703113,-2.92104,0.953571,0.0867776,-3.52136,-3.45231,-3.34848,-3.09333,-2.50566,-2.33397,-1.81651,0.964286,0.964286,0.964286,0.943452,0.9375,0.943452,0.940476,4.39429,5.60408,1.0,0.656881,1.4935,-10.558,10.4027,0.931429,0.582098,0.613139,4.42742,5.7001,1.0,0.600157,1.46944,-10.5322,10.4403,0.931429,0.563145,0.595176,4.39429,4.57828,4.81479,5.19514,6.54052,7.26085,7.81046,1.0,1.0,1.0,1.0,0.987578,1.0,1.0,-11.2126,-10.7341,-10.6813,-10.617,-10.5465,-10.3489,-10.2956,0.862857,0.931429,0.902857,0.937143,0.885714,0.931429,0.788571,9.63634,-9999,8.60113,0.225643,5.27937,5.27937,7.44254,9.1402,9.57271,9.63634,9.64895,11.3892,-9999,10.7668,0.152642,8.56716,8.56716,9.9482,11.3438,11.3694,11.372,11.3892,7.50057,8.84295,7.17316,0.396244,2.14798,3.82816,6.18584,7.30678,8.84698,9.03664,9.92173,8.96705,10.0308,9.42044,0.216466,7.17858,8.09329,8.92361,9.46763,9.96804,10.0784,11.2608,-9999,-9999
20190430,20190506,25.894,1.0,24.702,1.162,1.0,26.991,2.138,1.0,25.964,24.739,0.943,27.09,2.002,25.894,1.0,24.702,1.162,1.0,26.991,2.138,1.0,402.35,151.138,1.0,140.628,151.138,1.0,-9999,-9999,422.847,422.847,0.0,487.964,1.0,486.139,487.964,1.0,3.048,1.0,3.67,3.048,1.0,98.815,98.833,0.997024,5.153,5.153,0.0,0.964,1.207,0.922619,0.16658923270580364,0.9097222222222222,86.56443187500001,1.0,295.0342222222222,1.0,447.991,1.0,25.325,1.0,-9999,-9999,59.7537,-9999,-9999,1.49175,15.8241,-9999,-9999,0.599367,-9999,-9999,23.0,25.0,23.0,25.0,-2.08156,0.988095,0.432349,0.689856,-1.74266,0.988095,0.426049,0.685925,-2.29677,0.976935,0.129597,-4.26921,-2.64336,-2.44989,-2.24796,-1.77117,-1.56824,-1.3094,0.91369,0.964286,0.997024,0.997024,0.997024,0.985119,0.979167,5.04867,5.43899,1.0,0.592376,0.876631,-8.49608,10.3222,0.977143,0.585563,0.786703,5.62254,5.14145,1.0,0.596069,0.879131,-8.39701,10.4452,0.977143,0.566264,0.772445,2.22936,4.61623,4.94672,5.15736,5.62254,5.90863,6.19798,0.975155,1.0,1.0,1.0,1.0,0.993789,0.993789,-9.94533,-9.36652,-9.13604,-9.01137,-8.48047,-8.31577,-8.03234,0.891429,0.937143,0.994286,0.965714,0.994286,0.977143,0.965714,2.7479,-9999,3.32218,0.270906,1.85782,1.85782,1.87374,2.7479,3.11564,5.44028,6.92588,5.41876,-9999,6.21803,0.28793,5.15511,5.15511,5.15803,5.41876,5.59434,8.49415,10.1691,5.5083,6.24313,6.54014,0.255999,4.50215,5.05072,5.5083,6.31703,6.68392,7.33321,8.43179,8.51388,8.31622,8.78201,0.18492,7.49149,7.84869,8.15802,8.51286,8.96691,9.36859,10.7624,-9999,-9999
20190507,20190513,26.496,1.0,25.205,0.945,1.0,27.684,2.286,1.0,26.68,25.277,0.894,27.971,2.094,26.496,1.0,25.205,0.945,1.0,27.684,2.286,1.0,395.345,159.573,1.0,155.272,159.573,1.0,-9999,-9999,423.989,423.989,0.0,493.502,1.0,486.896,493.502,1.0,3.374,1.0,4.2,3.374,1.0,98.77,98.768,1.0,9.642,9.642,0.0,1.159,1.215,0.872024,0.1692337800925926,0.9270833333333334,107.57382986111112,1.0,345.59288888888887,1.0,455.26,1.0,25.769,1.0,-9999,-9999,70.9352,-9999,-9999,1.66825,13.1416,-9999,-9999,0.549874,-9999,-9999,23.0,25.0,23.0,25.0,-0.811349,0.955357,0.409666,1.0378,-0.613466,0.949405,0.401773,1.03471,-0.883524,0.946354,0.110294,-2.00875,-1.89785,-1.25353,-0.811349,-0.534358,0.00919326,0.121509,0.952381,0.949405,0.949405,0.955357,0.949405,0.901786,0.943452,8.03565,2.7751,0.993789,0.558452,1.80045,-8.89396,12.1865,0.92,0.557265,0.60385,8.29191,2.78334,0.993789,0.545671,1.79653,-8.76359,12.309,0.908571,0.548239,0.59553,5.95976,6.1018,6.99949,8.03565,8.51363,9.52512,9.83723,0.968944,0.962733,0.962733,0.993789,0.993789,0.987578,0.931677,-9.37014,-9.19448,-9.12506,-8.89396,-8.7708,-8.72934,-8.67538,0.942857,0.937143,0.937143,0.92,0.908571,0.902857,0.874286,10.8171,-9999,9.52802,0.210076,7.91703,7.91703,8.00704,10.2019,10.8171,10.8336,10.9268,10.941,-9999,9.70048,0.193887,7.81586,7.81586,7.9333,10.0375,10.7113,10.7363,10.941,6.47597,8.57099,7.73499,0.283491,5.89486,6.23885,6.3741,6.99616,8.53905,8.57099,10.9009,8.1597,8.76204,8.98687,0.188457,7.99272,8.12247,8.16967,8.65538,9.07397,9.90474,10.9954,-9999,-9999
20190514,20190520,25.205,1.0,24.158,0.939,1.0,26.167,1.782,1.0,25.315,24.171,0.889,26.367,1.719,25.205,1.0,24.158,0.939,1.0,26.167,1.782,1.0,388.785,138.509,1.0,135.082,138.509,1.0,-9999,-9999,416.021,416.021,0.0,484.15,1.0,481.611,484.15,1.0,2.77,1.0,4.126,2.77,1.0,98.956,98.964,0.997024,3.673,3.673,0.0,1.442,1.33,0.964286,0.21356056468835857,0.9583333333333334,93.2491723611111,1.0,299.64528125,1.0,441.342,1.0,25.041,1.0,-9999,-9999,72.0843,-9999,-9999,1.92038,9.59238,-9999,-9999,0.537379,-9999,-9999,23.0,25.0,23.0,25.0,-2.30908,1.0,0.400947,0.852506,-2.39904,1.0,0.391535,0.848119,-2.14357,0.994866,0.113685,-3.26732,-2.76133,-2.64482,-2.30908,-1.81248,-1.25666,-0.757837,1.0,1.0,1.0,1.0,1.0,0.994048,0.964286,7.03114,2.26934,1.0,0.570079,1.46393,-10.7409,12.4838,1.0,0.524639,0.553452,6.87019,2.22878,1.0,0.548446,1.45564,-10.7593,12.4563,1.0,0.519799,0.548866,5.33817,6.00965,6.2823,7.03114,7.66413,8.70638,9.80091,1.0,1.0,1.0,1.0,1.0,1.0,0.950311,-10.9924,-10.7965,-10.7593,-10.6802,-10.5407,-10.444,-10.335,1.0,1.0,1.0,1.0,0.977143,0.977143,0.988571,7.09289,-9999,7.93922,0.330407,6.21914,6.21914,6.25083,7.09289,10.4656,10.5592,11.0108,7.62571,-9999,9.2565,0.264829,7.62571,7.62571,7.99041,8.44345,11.2991,11.317,11.744,7.78618,8.96624,8.51196,0.151291,7.39854,7.56211,7.71202,8.15376,8.96624,9.70384,10.0696,10.0121,10.3697,10.2821,0.0748337,9.76669,9.80567,9.8548,10.2013,10.5093,10.6641,11.1161,-9999,-9999
20190521,20190527,25.975,1.0,24.534,1.007,1.0,27.3,2.339,1.0,25.941,24.408,1.0,27.352,2.144,25.975,1.0,24.534,1.007,1.0,27.3,2.339,1.0,382.92,170.28,0.991071,146.273,169.152,0.991071,-9999,-9999,421.593,421.593,0.0,484.008,0.991071,485.307,483.989,0.991071,3.218,1.0,3.593,3.218,1.0,98.853,98.854,0.997024,7.49,7.49,0.0,0.881,1.05,0.848214,0.16478787266414144,0.7534722222222222,105.43581826388889,1.0,352.42828125,1.0,451.688,0.994048,25.388,1.0,-9999,-9999,75.9752,-9999,-9999,2.07217,16.4299,-9999,-9999,0.539369,-9999,-9999,23.0,25.0,23.0,25.0,-1.27005,0.946429,0.410469,0.75594,-1.5281,0.946429,0.407813,0.754502,-1.71002,0.933631,0.102329,-2.80156,-2.44169,-2.25498,-1.63187,-1.27005,-1.1721,-0.924418,0.952381,0.910714,0.946429,0.946429,0.946429,0.866071,0.928571,6.08947,3.98132,1.0,0.601279,1.5427,-7.95217,10.202,0.897143,0.520347,0.77452,5.60327,3.78216,1.0,0.596307,1.54077,-7.9823,10.1618,0.897143,0.518036,0.772969,4.25663,4.44111,4.65681,5.554,6.5896,7.28252,7.43091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.27406,-9.09955,-8.80336,-8.13892,-7.9823,-7.95217,-7.78958,0.782857,0.908571,0.902857,0.897143,0.897143,0.897143,0.897143,4.846,-9999,6.52579,0.316672,4.846,4.846,5.12513,5.35041,9.04273,9.04745,9.45567,7.54823,-9999,8.30919,0.261209,6.59629,6.59629,7.09723,7.49869,10.3902,10.4207,10.6278,5.82474,6.72387,6.27915,0.238448,3.84806,4.52596,5.20802,6.0851,6.76007,8.14108,9.21552,7.12142,7.26941,7.78907,0.170226,6.43985,6.71926,6.99291,7.24909,8.77432,9.36675,9.60391,-9999,-9999
20190528,20190603,26.332,1.0,24.722,0.926,1.0,27.813,2.538,1.0,26.479,25.071,0.879,27.774,2.185,26.332,1.0,24.722,0.926,1.0,27.813,2.538,1.0,377.975,167.798,1.0,146.365,167.798,1.0,-9999,-9999,417.672,417.672,0.0,489.832,1.0,482.706,489.832,1.0,3.389,1.0,4.194,3.389,1.0,98.831,98.843,1.0,5.793,5.793,0.0,0.969,1.109,0.845238,0.17696708748955725,0.8576388888888888,111.31345968749999,1.0,361.2256944444445,1.0,452.668,1.0,25.466,1.0,-9999,-9999,72.4486,-9999,-9999,2.07223,11.9173,-9999,-9999,0.445407,-9999,-9999,23.0,25.0,23.0,25.0,-0.610004,0.991071,0.444329,0.635041,-0.608917,0.991071,0.443225,0.634269,-0.922605,0.984747,0.0708308,-1.66425,-1.51633,-1.31263,-0.753936,-0.623877,-0.608917,-0.301175,0.994048,0.97619,0.985119,0.970238,0.985119,0.991071,0.991071,8.48854,4.2656,1.0,0.662016,1.02054,-8.93808,11.2829,0.982857,0.552175,0.594541,8.49311,4.27313,1.0,0.660769,1.01973,-8.94028,11.2926,0.982857,0.550399,0.592892,6.77169,7.05731,7.4752,8.26532,8.49311,8.61066,9.03588,1.0,1.0,1.0,1.0,1.0,0.993789,1.0,-9.46723,-9.3811,-9.27893,-9.10711,-8.94737,-8.94028,-8.86513,0.988571,0.988571,0.971429,0.971429,0.982857,0.982857,0.982857,7.78627,-9999,8.33804,0.157493,6.74489,6.74489,7.78627,7.82123,9.39108,9.4043,9.74955,9.41392,-9999,9.50357,0.0788767,8.72581,8.72581,9.12601,9.38825,10.048,10.1248,10.1582,8.74992,6.2857,7.94729,0.246466,4.76351,6.2857,6.5448,8.12548,8.94705,9.14743,10.1444,10.22,9.1068,9.49923,0.183098,7.75493,9.02988,9.1068,9.77053,10.0967,10.2088,10.2719,-9999,-9999
20190604,20190610,24.821,1.0,23.843,0.894,1.0,25.721,1.817,1.0,24.989,23.776,0.794,26.105,1.735,24.821,1.0,23.843,0.894,1.0,25.721,1.817,1.0,374.146,127.451,1.0,116.184,127.451,1.0,-9999,-9999,418.419,418.419,0.0,468.155,1.0,483.202,468.155,1.0,1.95,1.0,3.056,1.95,1.0,99.047,99.044,0.994048,4.868,4.868,0.0,1.191,1.173,0.800595,0.18108206100275293,0.8194444444444445,63.49088680555556,1.0,239.4512881944444,1.0,447.979,1.0,24.899,1.0,-9999,-9999,59.6518,-9999,-9999,2.57629,8.392,-9999,-9999,0.469791,-9999,-9999,23.0,25.0,23.0,25.0,-0.969793,0.991071,0.375264,0.791272,-0.961805,0.991071,0.372415,0.789925,-1.64462,0.986607,0.126036,-3.68908,-2.37402,-1.89545,-1.31627,-1.11245,-0.980764,-0.961805,0.973214,0.973214,0.991071,0.991071,0.991071,0.991071,0.991071,5.94324,3.11183,1.0,0.51513,0.962577,-7.26209,12.8337,0.982857,0.507416,0.742099,5.93575,3.11026,1.0,0.509852,0.959763,-7.24042,12.8558,0.982857,0.504736,0.740269,2.39284,4.31696,4.49297,5.37317,5.93575,5.94324,6.16927,0.987578,0.981366,1.0,1.0,1.0,1.0,1.0,-9.42903,-8.36918,-8.19471,-7.41165,-7.29185,-7.28615,-7.26209,0.977143,0.965714,0.965714,0.988571,0.982857,0.982857,0.982857,4.31707,-9999,5.17773,0.105676,4.31364,4.31364,4.31707,5.2348,5.71909,5.81172,6.11351,7.10941,-9999,7.58739,0.133607,6.68766,6.68766,6.68767,7.66127,8.39458,8.61056,8.74614,11.2976,11.0367,10.161,0.286205,5.93052,7.47066,8.41561,11.0367,11.3137,11.3427,11.6944,8.01631,8.03542,7.57296,0.235077,4.17358,6.52364,7.10847,8.03542,8.20461,8.24467,8.46013,-9999,-9999
20190611,20190617,25.165,1.0,23.97,0.874,1.0,26.35,1.98,1.0,25.449,24.221,0.88,26.664,1.772,25.165,1.0,23.97,0.874,1.0,26.35,1.98,1.0,371.578,141.123,1.0,128.984,141.123,1.0,-9999,-9999,418.874,418.874,0.0,474.988,1.0,483.503,474.988,1.0,1.913,1.0,2.589,1.913,1.0,99.039,99.045,1.0,7.598,7.598,0.0,0.993,1.274,0.877976,0.1736085961909376,0.8611111111111112,83.83705590277778,1.0,286.0851493055556,1.0,443.804,1.0,25.186,1.0,-9999,-9999,65.046,-9999,-9999,2.57167,12.0797,-9999,-9999,0.589561,-9999,-9999,23.8571,24.1429,23.8571,24.1429,-1.43146,0.991071,0.351471,0.551186,-1.53477,0.991071,0.343639,0.546225,-1.96698,0.986607,0.104949,-3.93568,-2.38105,-2.0727,-1.77467,-1.62437,-1.53188,-1.44813,0.955357,0.982143,0.991071,0.991071,0.988095,0.988095,0.991071,6.72671,3.42563,1.0,0.513994,0.943253,-9.39623,10.5771,0.982143,0.442117,0.498222,6.54042,3.2288,1.0,0.495733,0.933428,-9.41078,10.5595,0.982143,0.439872,0.496231,2.29166,5.11581,5.95812,6.30992,6.59249,6.69763,6.75543,0.994048,0.988095,1.0,1.0,1.0,1.0,0.994048,-10.6252,-9.89998,-9.80989,-9.51023,-9.47326,-9.4406,-9.39927,0.958333,0.988095,0.916667,0.982143,0.982143,0.982143,0.982143,5.19163,-9999,5.74671,0.226047,3.05507,3.05507,5.05025,5.20166,6.96742,7.26487,7.69394,8.41726,-9999,8.22929,0.110006,7.28096,7.28096,7.57221,8.27776,8.43994,9.10024,9.34318,6.04396,5.75942,6.055,0.144343,3.66671,5.54958,5.72554,6.07311,6.37025,6.44269,7.58678,5.98595,5.9483,6.14862,0.176836,4.40601,5.15018,5.94468,5.99578,6.08102,6.41715,7.97647,-9999,-9999
20190618,20190624,25.254,1.0,24.096,0.912,1.0,26.412,1.963,1.0,25.106,23.734,0.91,26.477,2.022,25.254,1.0,24.096,0.912,1.0,26.412,1.963,1.0,370.368,149.141,1.0,115.629,149.141,1.0,-9999,-9999,418.557,418.557,0.0,484.194,1.0,483.293,484.194,1.0,1.901,1.0,2.265,1.901,1.0,99.14,99.127,0.997024,10.648,10.648,0.0,0.966,1.229,0.877976,0.19241049266354202,0.861111111111111,90.35359020833333,1.0,306.0877326388889,1.0,453.463,1.0,24.982,1.0,-9999,-9999,72.3718,-9999,-9999,2.8922,14.5748,-9999,-9999,0.681675,-9999,-9999,24.0,24.0,24.0,24.0,-2.37678,1.0,0.342393,0.7582,-2.33302,1.0,0.336324,0.755478,-2.22532,0.999256,0.0974151,-2.79397,-2.72895,-2.68164,-2.39418,-2.14646,-1.37597,-1.01589,1.0,1.0,1.0,1.0,1.0,1.0,0.991071,6.00358,1.87499,1.0,0.498584,1.25667,-10.5843,10.475,1.0,0.432287,0.467139,6.08803,1.68049,1.0,0.486088,1.25177,-10.5845,10.4726,1.0,0.428806,0.46392,5.30756,5.33101,5.51015,6.00358,6.61088,7.63808,8.69517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.8335,-10.7771,-10.7177,-10.6526,-10.5843,-10.423,-10.2919,1.0,1.0,1.0,1.0,1.0,0.994048,0.982143,9.79444,-9999,9.77128,0.161182,8.07762,8.07762,9.30812,9.70466,9.806,10.5375,11.8668,11.2574,-9999,11.2626,0.110725,10.2241,10.2241,10.399,11.2574,11.4953,11.5946,12.6266,5.94401,6.13274,6.61192,0.140609,5.62607,5.98007,6.08236,6.30929,7.00659,7.48824,8.21658,8.68661,8.50788,8.8399,0.0720334,8.24916,8.50011,8.55454,8.70465,9.1184,9.24696,9.63236,-9999,-9999
20190625,20190701,25.026,1.0,23.758,0.906,1.0,26.294,2.362,1.0,25.313,23.957,0.908,26.669,2.185,25.026,1.0,23.758,0.906,1.0,26.294,2.362,1.0,370.553,150.796,0.991071,137.841,151.411,0.991071,-9999,-9999,416.594,416.594,0.0,480.669,0.991071,481.991,480.666,0.991071,2.428,1.0,3.036,2.428,1.0,98.899,98.903,1.0,6.28,6.28,0.0,1.052,1.264,0.860119,0.21608105631847865,0.8368055555555557,97.59135138888888,1.0,319.0901666666667,1.0,444.463,1.0,25.036,1.0,-9999,-9999,78.3833,-9999,-9999,2.63484,13.7732,-9999,-9999,0.692009,-9999,-9999,24.0,24.0,24.0,24.0,-2.58118,0.985119,0.352635,0.456589,-2.71886,0.985119,0.341682,0.448184,-2.50646,0.981845,0.0566653,-2.8114,-2.72294,-2.70413,-2.6331,-2.47199,-2.14287,-1.59867,0.988095,0.988095,0.985119,0.985119,0.982143,0.970238,0.967262,5.32016,3.56323,1.0,0.535708,0.805175,-10.2949,11.0474,0.970238,0.418229,0.429549,5.08372,3.38659,1.0,0.513293,0.790439,-10.3238,11.0081,0.970238,0.41253,0.424002,4.95841,5.11403,5.1571,5.29528,5.62178,6.31623,7.47869,1.0,1.0,1.0,1.0,1.0,0.994048,0.994048,-10.7871,-10.5034,-10.4376,-10.391,-10.3499,-10.3075,-10.3016,0.934524,0.934524,0.97619,0.940476,0.97619,0.970238,0.970238,6.90539,-9999,6.75271,0.161584,5.15346,5.15346,5.82013,6.90539,7.15616,8.04402,8.31857,8.70714,-9999,8.9812,0.0991061,7.84676,7.84676,8.54444,9.04793,9.22856,9.82967,9.8416,6.30608,6.35348,6.42345,0.117576,4.39419,5.82039,6.1217,6.46395,6.92483,7.10092,7.32858,6.97483,6.82636,6.93368,0.093763,5.72144,6.48206,6.55671,6.91005,7.18428,7.39096,7.74833,-9999,-9999
20190702,20190708,23.522,1.0,22.743,1.038,1.0,24.301,1.696,1.0,24.12,22.999,1.158,25.241,1.839,23.522,1.0,22.743,1.038,1.0,24.301,1.696,1.0,372.109,106.308,0.994048,132.268,107.692,0.994048,-9999,-9999,413.198,413.198,0.0,469.348,0.994048,479.738,469.213,0.994048,1.697,1.0,3.031,1.697,1.0,99.069,99.077,0.997024,7.391,7.391,0.0,1.376,1.296,0.770833,0.1912727710571044,0.6701388888888888,67.41519983680557,1.0,250.85410416666664,1.0,446.289,1.0,24.587,1.0,-9999,-9999,63.9091,-9999,-9999,2.16668,8.68532,-9999,-9999,0.581333,-9999,-9999,24.0,24.0,24.0,24.0,-0.997166,0.973214,0.359289,0.427822,-1.0789,0.973214,0.35705,0.425944,-0.869434,0.96689,0.037515,-1.20624,-1.08992,-1.03053,-0.904614,-0.823221,-0.625407,-0.413139,0.96131,0.973214,0.949405,0.973214,0.973214,0.973214,0.946429,5.32186,2.93267,1.0,0.551818,0.723813,-7.24369,9.91448,0.946429,0.418318,0.501817,5.17623,2.93852,1.0,0.545773,0.719215,-7.25558,9.89289,0.946429,0.419129,0.502493,5.14669,5.19825,5.34074,5.51495,5.68382,6.13506,7.12396,1.0,1.0,1.0,1.0,1.0,1.0,0.994048,-8.04086,-7.75092,-7.69383,-7.26358,-7.2181,-7.19655,-7.11905,0.892857,0.928571,0.904762,0.946429,0.946429,0.946429,0.946429,4.93067,-9999,5.76003,0.239411,4.90756,4.90756,4.91161,4.99875,5.75114,7.0061,9.35077,6.04419,-9999,6.68232,0.197901,5.9612,5.9612,5.9892,6.22382,6.54423,7.3285,9.81486,7.71793,6.92779,8.88644,0.407092,5.14474,6.47714,7.10385,8.33029,9.87272,12.3682,13.4959,5.69055,4.94995,6.56285,0.313965,4.49419,4.94995,4.96403,5.76092,8.35173,9.28078,9.67326,-9999,-9999
