SMAP_L4_C_mdl_20150512T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015132,Lat-3.834436Lon-73.31897Samp1Line1,2022325184910,6.5503206,5.740405,6.416589,6.0919986,6.410988,6.691943,6.381148,6.5993366,4.4316754
SMAP_L4_C_mdl_20150513T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015133,Lat-3.834436Lon-73.31897Samp1Line1,2022325184914,7.667687,6.4978375,7.087498,7.092796,7.2594724,7.431851,7.337967,7.422844,4.9485526
SMAP_L4_C_mdl_20150514T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015134,Lat-3.834436Lon-73.31897Samp1Line1,2022325184918,6.820107,5.816846,6.3880014,6.414122,6.628739,6.85421,6.693232,6.8641315,4.640379
SMAP_L4_C_mdl_20150515T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015135,Lat-3.834436Lon-73.31897Samp1Line1,2022325184922,8.075557,6.889102,7.562561,7.765586,7.97676,8.20159,8.30068,8.413472,5.6096644
SMAP_L4_C_mdl_20150516T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015136,Lat-3.834436Lon-73.31897Samp1Line1,2022325184926,10.135966,8.606504,9.434726,9.569122,9.829102,10.129737,10.127785,10.309279,6.8913784
SMAP_L4_C_mdl_20150517T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015137,Lat-3.834436Lon-73.31897Samp1Line1,2022325184931,7.1482663,5.3583837,6.529466,6.7501674,6.511727,6.2536182,6.843638,6.61888,4.6827974
SMAP_L4_C_mdl_20150518T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015138,Lat-3.834436Lon-73.31897Samp1Line1,2022325184937,7.783054,5.9671206,7.4596214,7.6363373,7.4812217,7.315122,8.083718,7.8822217,5.672659
SMAP_L4_C_mdl_20150519T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015139,Lat-3.834436Lon-73.31897Samp1Line1,2022325184941,9.575757,7.369936,9.031087,9.38024,9.2180805,8.825863,9.821569,9.600723,6.8041077
SMAP_L4_C_mdl_20150520T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015140,Lat-3.834436Lon-73.31897Samp1Line1,2022325184946,4.787904,3.866348,4.959369,5.068665,5.16395,5.1188354,5.710247,5.721215,4.1261272
SMAP_L4_C_mdl_20150521T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015141,Lat-3.834436Lon-73.31897Samp1Line1,2022325184951,8.958839,6.981086,8.559448,8.890491,8.830139,8.448211,9.436109,9.307417,6.563142
SMAP_L4_C_mdl_20150522T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015142,Lat-3.834436Lon-73.31897Samp1Line1,2022325184955,8.381562,6.4545918,7.961153,8.186925,8.060862,7.7808204,8.613627,8.4454975,5.9686036
SMAP_L4_C_mdl_20150523T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015143,Lat-3.834436Lon-73.31897Samp1Line1,2022325185000,5.3912663,4.184688,5.1868505,5.3380837,5.281211,5.1069794,5.6280456,5.5230136,3.9443412
SMAP_L4_C_mdl_20150524T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015144,Lat-3.834436Lon-73.31897Samp1Line1,2022325185004,7.2859015,5.5967197,6.8281846,7.054588,6.9305997,6.620612,7.3944025,7.23261,5.0834336
